54191;0;0;0;Автопарк №2;;2757753;5386308;15449,15795;s54191;
54193;0;0;0;Автопарк №4;;2759195;5390423;15480,15315;s54193;
54194;0;0;0;Автопарк №5;;2748450;5388317;15214,14905;s54194;
54246;0;0;0;Автопарк №6;;2765361;5384757;14618,14586;s54246;
54225;0;0;0;Автопарк №7;;2759866;5395383;14461,14460;s54225;
133254;0;0;0;Авторынок;;2742505;5385288;16005,14953;s133254;
73665;0;0;0;Автостоянка;;2741627;5388845;73666,73664;s73665;
111247;0;0;0;АЗС;;2776460;5396073;111233,111210;s111247;
15194;0;0;0;;;2748703;5390037;14849,14851,15169;s15194;
16011;0;0;0;;;2760348;5396778;16010,16008;s16011;
91040;0;0;0;;;2753947;5395967;91041,91043;s91040;
91041;0;0;0;;;2753827;5395992;91040,14968,15000;s91041;
14409;0;0;0;Ак. Купревича;;2768314;5392644;14410,14408;s14409;
14410;0;0;0;;;2768263;5392646;14409,69035;s14410;
69035;0;0;0;;;2768117;5392502;16003,16018,14410;s69035;
14755;0;0;0;Академическая ул.;;2760393;5391687;15514,15952;s14755;
15514;0;0;0;Академия Наук;;2760315;5391534;14769,14755;s15514;
73200;0;0;0;;;2759862;5392175;14768,15952;s73200;
72951;0;0;0;Аладовых ул.;;2745552;5391758;72952,58331;s72951;
72952;0;0;0;;;2745676;5391683;72951,15519;s72952;
15637;0;0;0;Алибегова ул.;;2748044;5387176;15650,15649,73043;s15637;
15968;0;0;0;Алтайская;;2767029;5387240;15972,15967;s15968;
15972;0;0;0;;;2767199;5387308;15968,15337,15963;s15972;
15780;0;0;0;Ангарская-3 дс;;2767825;5388244;15412,15332;s15780;
68849;0;0;0;Ангарская-4 (высадка пасс.);;2768948;5388756;68909,15330,15305;s68849;
132096;0;0;0;Анополь;;2754779;5368319;132094;s132096;
14584;0;0;0;АП 6;;2765557;5384995;14586,14622;s14584;
14586;0;0;0;;;2765453;5384974;14584,14624,54246;s14586;
14618;0;0;0;;;2765455;5384663;54246,14617;s14618;
14624;0;0;0;;;2765364;5385029;14586,14585;s14624;
15906;0;0;0;Аранская ул.;;2757462;5388697;15908,15907;54; 
15908;0;0;0;;;2757340;5388704;15906,15909,16222;s15908;
14725;0;0;0;Ареола ф-ка;;2756322;5387199;14805,16185;s14725;
14806;0;0;0;;;2755864;5387205;14724,16185;s14806;
132076;0;0;0;АС Юго-Западная;;2750033;5387186;15694;s132076;
15093;0;0;0;Асаналиева ул.;;2754459;5384863;15096,15069,15095;s15093;
15096;0;0;0;;;2754277;5384850;15093,15092;s15096;
14511;0;0;0;Аэрации ст.;;2768770;5383185;14784,73907,14833,71989;s14511;
14723;0;0;0;Аэродромная ул.;;2754965;5387217;14808;s14723;
14808;0;0;0;;;2754991;5387235;14723,15876,14807;s14808;
15876;0;0;0;;;2754879;5387297;14808,14722,15875;s15876;
15842;0;0;0;Аэропорт Минск-1;;2753520;5387357;69250,14810,15840;72;
69250;0;0;0;Аэропорт Минск-1 (высадка пассажиров);;2753585;5387252;14721,15842;100;
15871;0;0;0;Аэропорт Минск-1 (посадки нет);;2753739;5387251;14721,14809;s15871;
16016;0;0;0;Б. Стиклево;;2769364;5387351;15958,15323,15321;s16016;
16209;0;0;0;Б. Хмельницкого;;2759282;5392501;16210,14760,14766;s16209;
15300;0;0;0;Байкальская ул.;;2768426;5387137;15971,15339;s15300;
15340;0;0;0;;;2768238;5386952;15970,15299,15969;s15340;
14443;0;0;0;Бангалор пл.;;2757613;5393011;14467,14764;s14443;
14467;0;0;0;;;2757536;5393023;14443,14692,14442;s14467;
132109;0;0;0;Бахаровичи;;2761212;5360898;132110,132107;s132109;
132110;0;0;0;;;2761220;5360924;132109,132111;s132110;
132208;0;0;0;Бахметовка;;2735871;5418841;132209,132206;s132208;
132209;0;0;0;;;2735802;5418856;132208,132211;s132209;
14625;0;0;0;Бачило ул.;;2770444;5384100;14824,14783,14753;s14625;
133353;0;0;0;Беды Л. ул.;;2759070;5393313;14520,58357,133352;s133353;
15018;0;0;0;;;2758913;5393253;58357,14520,14519;s15018;
14942;0;0;0;Белецкого ул.;;2744789;5386203;14941,14940;s14942;
14938;0;0;0;Белецкого-6;;2746506;5385637;14920,15592;s14938;
58354;0;0;0;Белита-Витекс;;2750408;5388474;54602,15203,15596;s58354;
15202;0;0;0;Белита-Витэкс;;2750750;5388356;15203,200012;s15202;
15203;0;0;0;;;2750788;5388470;15202,58354,15204;s15203;
132087;0;0;0;Белица;;2751810;5372302;132088,132089;s132087;
132088;0;0;0;;;2751869;5372338;132087,132086;s132088;
15361;0;0;0;Белкоммунмаш з-д;;2764852;5388932;15283,15284,15405;s15361;
73901;0;0;0;Белмагистральавтотранс;;2759317;5380082;15999,15997;s73901;
15125;0;0;0;Белпласт;;2751518;5390121;15127,15126,15128;s15125;
15127;0;0;0;;;2751547;5390113;15125,54198,15931;s15127;
15989;0;0;0;Белпроект;;2753663;5391068;16188,16189,14527;s15989;
132115;0;0;0;Бельковичи;;2764251;5360053;132116,132117;s132115;
132116;0;0;0;;;2764259;5360078;132115,132113;s132116;
15132;0;0;0;Бельского ул.;;2748022;5389384;15164,15589,54292;s15132;
15164;0;0;0;;;2748209;5389353;15132,14903;s15164;
16066;0;0;0;Березовая гора;;2790635;5385982;16067,132394;s16066;
16114;0;0;0;Берестянская;;2758810;5390692;15823,15824;s16114;
72155;0;0;0;Берестянская ул.;;2758314;5390765;16215,15398,15399;s72155;
14590;0;0;0;Берута ул.;;2749907;5391001;14684,14589;s14590;
15221;0;0;0;Бирюзова ул.;;2750619;5391386;15281,15280,14535;s15221;
15281;0;0;0;;;2750624;5391271;15221,15220;s15281;
16210;0;0;0;БНТУ;;2759206;5392433;16209,15889;s16210;
133148;0;0;0;Бобруйская;;2755921;5388904;133147,15910;s133148;
15234;0;0;0;Богдановича М. ул.;;2756285;5391668;15741,15219,15233;s15234;
15432;0;0;0;;;2756498;5391647;15740,15219,15264;s15432;
15730;0;0;0;;;2756669;5392163;14441,14468,15728;s15730;
111274;0;0;0;Большевик;;2756505;5400045;132129,111273;s111274;
132129;0;0;0;;;2756555;5400076;111274,111285;s132129;
15958;0;0;0;Большое Стиклево;;2769389;5387313;16016;s15958;
73196;0;0;0;Борисовский тракт;;2766628;5393864;14676,14670;s73196;
132297;0;0;0;Борки;;2778838;5372612;132298,132302;s132297;
132298;0;0;0;;;2778846;5372566;132297,132296;s132298;
16022;0;0;0;Боровляны-6;;2766554;5398887;16037,16036;s16022;
16037;0;0;0;;;2766387;5398792;16022,16021;s16037;
132141;0;0;0;Боровцы;;2760769;5403737;132136,132170;s132141;
15315;0;0;0;Ботаническая ул.;;2759638;5390429;15821,54193;s15315;
15821;0;0;0;;;2759783;5390390;15316,15315;s15821;
14937;0;0;0;Брест ун-сам;;2746152;5385973;15592,15575,14933;s14937;
15574;0;0;0;;;2746562;5385970;15592,15573;s15574;
15102;0;0;0;Брестская ул.;;2752896;5386604;15103,15104;s15102;
15103;0;0;0;;;2753014;5386472;15102,15100;s15103;
16232;0;0;0;Брилевичи (высадка пассажиров);;2747587;5384329;71972,14914;s16232;
71972;0;0;0;Брилевичи (посадка пассажиров);;2747595;5384308;16232,15948;s71972;
14720;0;0;0;Брилевская ул.;;2752877;5387310;14811,14812;s14720;
14811;0;0;0;;;2752899;5387350;14720,14813,14810;s14811;
15515;0;0;0;Бровки;;2759939;5391311;15483,15482;s15515;
15941;0;0;0;Буденного ул.;;2760665;5388048;15942,71993,15615;s15941;
15942;0;0;0;;;2760778;5388144;15941,15940,14474;s15942;
91044;0;0;0;Будславская ул.;;2755007;5396023;91042,16079;s91044;
91042;0;0;0;Будславская, 19;;2754217;5395980;91043,91044;s91042;
91043;0;0;0;;;2754092;5396007;91042,91040;s91043;
14867;0;0;0;Бурдейного ул.;;2743604;5390549;14868,14879,14613;s14867;
14869;0;0;0;;;2743505;5390426;14879,14878;s14869;
14879;0;0;0;;;2743667;5390466;14867,14869;s14879;
14866;0;0;0;Бурдейного, 35;;2744426;5390489;14880,14598,14599;s14866;
14880;0;0;0;;;2744616;5390450;14866,14614,14883;s14880;
15105;0;0;0;б-ца скорой помощи;;2753704;5385191;15097,15099;s15105;
111376;0;0;0;Быкачино;;2795905;5389398;111377,132382;s111376;
111377;0;0;0;;;2795681;5389392;111376,16063;s111377;
15875;0;0;0;Быховская ул.;;2754881;5387609;15877,15876;s15875;
15877;0;0;0;;;2754931;5387665;15875,15878;s15877;
15398;0;0;0;Бядули Змитрока;;2758428;5390806;16117,72155;s15398;
16117;0;0;0;;;2758442;5390799;15398,15824;s16117;
16215;0;0;0;;;2758300;5390739;15267,72155;s16215;
15267;0;0;0;Бядули Змитрока ул.;;2758287;5390723;16215,15481;s15267;
15184;0;0;0;В. Слуцкой ул.;;2754322;5393063;71997,14695;s15184;
15434;0;0;0;;;2754342;5393015;71998,71997;s15434;
151196;0;0;0;В.Голубка;;2744187;5392671;71450,71957;s151196;
132173;0;0;0;в/х Вяча;;2756788;5406714;132174,132172;s132173;
132174;0;0;0;;;2756744;5406749;132173,132175;s132174;
15669;0;0;0;Вагоноремонтный з-д;;2752672;5388275;15700,15674;s15669;
15700;0;0;0;;;2752722;5388267;15669,15668;s15700;
15349;0;0;0;Ванеева;;2761955;5388533;54327,14779;s15349;
15616;0;0;0;Ванеева пл.;;2761065;5387797;14732,14781,15624;s15616;
15625;0;0;0;;;2760856;5387921;71993,14781,14732;s15625;
132300;0;0;0;Ваньковщина;;2776657;5373927;132301,132305;s132300;
132301;0;0;0;;;2776605;5373922;132300,132299;s132301;
15966;0;0;0;Варвашени, 6;;2767046;5386623;15965,15964,15973;s15966;
15353;0;0;0;Васнецова;;2762032;5386770;15392,15804;s15353;
15392;0;0;0;Васнецова ул.;;2762077;5386772;15805,15353;s15392;
15617;0;0;0;;;2762001;5387617;15624,15809;s15617;
15624;0;0;0;;;2761850;5387725;15617,15616,15395;s15624;
15805;0;0;0;;;2762111;5386786;15392,15806;s15805;
15806;0;0;0;;;2762190;5386796;15805,14541;s15806;
15448;0;0;0;Великоморская ул.;;2757015;5386671;15548,15549;s15448;
15077;0;0;0;Веснинка;;2746859;5394110;15921,133216,15083;s15077;
15921;0;0;0;;;2746918;5394044;15077;s15921;
69234;0;0;0;Веснинка, 10;;2747396;5394435;69235,133216,58379;s69234;
69235;0;0;0;;;2747355;5394465;69234;s69235;
71343;0;0;0;Веснянка;;2749036;5393146;71984,15850;s71343;
15846;0;0;0;Веснянка дс;;2748005;5393147;14552,14554;5; 
14551;0;0;0;Веснянка мкр-н;;2748871;5392997;14564;92; 
14564;0;0;0;;;2749019;5392973;14551,71984,15238;92; 
14788;0;0;0;Ветиляционная;;2770202;5381799;14794,14791;s14788;
14794;0;0;0;;;2770329;5381838;14788,14787;s14794;
71983;0;0;0;Водоочистительная ст.;;2740681;5387765;71979,15143,111345;s71983;
15765;0;0;0;Водохранилище;;2762252;5385444;15766,15768;s15765;
15766;0;0;0;;;2762094;5385439;15765,15764;s15766;
132101;0;0;0;Войровка;;2756242;5362960;132102,132099;s132101;
132102;0;0;0;;;2756280;5362965;132101,132104;s132102;
15595;0;0;0;Волгоград ун-сам;;2747930;5386223;15571,14910;s15595;
14344;0;0;0;Волгоградская;;2762570;5392858;14345,58149;s14344;
14345;0;0;0;;;2762491;5392877;14344,14403;s14345;
16200;0;0;0;;;2760607;5393925;16201,14396;s16200;
16201;0;0;0;;;2760594;5393918;16200,16202;s16201;
16202;0;0;0;;;2760586;5393843;14397,16201,16204;s16202;
14995;0;0;0;Волгоградская ул.;;2762253;5393110;15015,14403;s14995;
15015;0;0;0;;;2762216;5393134;14995,14402,14994;s15015;
15109;0;0;0;;;2761382;5393560;15120,14400,15121;s15109;
15120;0;0;0;;;2761356;5393591;15109,14399;s15120;
111299;0;0;0;Волмянский шлях;;2779515;5395058;111300,111301;s111299;
111300;0;0;0;;;2779515;5395124;111299,111303;s111300;
15868;0;0;0;Володарского ул.;;2755129;5389652;73933,73579;s15868;
15882;0;0;0;Володько ул.;;2756164;5387644;15880,15445;s15882;
15880;0;0;0;Воронянского ул.;;2755965;5387744;15879,15882;32; 
73197;0;0;0;Вост;;2765146;5393452;14499,14488,14500;s73197;
14498;0;0;0;Восток ст.м.;;2765064;5393399;14499,14489;s14498;
14351;0;0;0;Восток-2 мкр-н;;2764101;5393713;14352,14349;s14351;
14352;0;0;0;;;2764179;5393725;14351,14996,14677;s14352;
14797;0;0;0;Восточный ав;;2759509;5387750;56548,14796;s14797;
15831;0;0;0;;;2759857;5387829;132255,54310,15830;s15831;
16190;0;0;0;;;2758628;5387735;14802,14801;s16190;
54310;0;0;0;;;2759746;5387782;56548,15831;s54310;
56548;0;0;0;;;2759662;5387744;54310,14797;s56548;
132055;0;0;0;Вызволенье;;2809625;5384154;132056,132054;s132055;
132056;0;0;0;;;2809608;5384199;132055,132059;s132056;
16095;0;0;0;высадка пасс.;;2755639;5398369;16096,16093;s16095;
58342;0;0;0;Г. Ширмы ул.;;2745737;5387931;58343,58341;s58342;
14526;0;0;0;Галантерейная ул.;;2753436;5390157;14571,14570;s14526;
14571;0;0;0;;;2753512;5389919;14525,14526;s14571;
14459;0;0;0;Гамарника ул.;;2761346;5395679;58332,54204,15785;s14459;
54204;0;0;0;;;2761769;5395649;14458,15946,14459;s54204;
58332;0;0;0;;;2761256;5395657;14459,69224,14452,15783;s58332;
16123;0;0;0;Гашкевича;;2756082;5384149;16124,16125;s16123;
16124;0;0;0;;;2756039;5384259;16123,16126;s16124;
14847;0;0;0;Гая ул.;;2756381;5393193;54653,14693,15717;s14847;
15890;0;0;0;Гвардейская ул.;;2753528;5391595;15526,15011;s15890;
15373;0;0;0;Геологическая;;2767282;5391868;15375,14414,16002;s15373;
15375;0;0;0;;;2767160;5391851;15373,16252;s15375;
15370;0;0;0;Геологический пер.;;2765987;5391041;69253,15381;90; 
15378;0;0;0;;;2765957;5390958;69253,15367;s15378;
69253;0;0;0;;;2766000;5391006;15370,15378;s69253;
15482;0;0;0;Гикало;;2759652;5391109;15516,15515;s15482;
15516;0;0;0;;;2759453;5391021;15482,15479;s15516;
143098;0;0;0;Гимназия № 10;;2746232;5386880;143090,15659;s143098;
143090;0;0;0;Гимназия 10;;2746173;5386894;143098,15660;s143090;
15659;0;0;0;Гимназия №10;;2746379;5386798;143098,15661;s15659;
15661;0;0;0;;;2746489;5386691;15659,200002;s15661;
14537;0;0;0;Гимназия №16 (врем. ликвидирована);;2750404;5392851;14538,54537;s14537;
14905;0;0;0;Глаголева ул.;;2748094;5388454;15215,54194;s14905;
15215;0;0;0;;;2748110;5388610;14905,14904;s15215;
14594;0;0;0;Глебки П. ул.;;2747203;5390816;15245,14680;s14594;
14681;0;0;0;;;2747436;5390771;15245,73217;s14681;
15245;0;0;0;;;2747310;5390884;14594,15244,14681;s15245;
15240;0;0;0;Глебки П. ул., 120;;2748217;5392830;58358,15239,15228;s15240;
111302;0;0;0;Глебковка;;2780666;5395058;111303;s111302;
111303;0;0;0;;;2780580;5395139;111302,111321,111300;s111303;
111321;0;0;0;;;2780751;5395151;111303,111305,111325;s111321;
132196;0;0;0;Головачи;;2734188;5414298;132197,132198,132194;s132196;
132197;0;0;0;;;2734119;5414293;132196;s132197;
14617;0;0;0;Голодеда;;2765190;5384291;15513,15507,14618;s14617;
132287;0;0;0;Голоцк;;2785669;5370240;132288,132286;s132287;
132288;0;0;0;;;2785592;5370214;132287,132290;s132288;
132289;0;0;0;Голоцк-1;;2785009;5369792;132290;s132289;
132290;0;0;0;;;2784966;5369833;132289,132288,132292;s132290;
15137;0;0;0;Горецкого ул.;;2744668;5388426;14874,58335,15158;s15137;
54675;0;0;0;;;2744935;5388416;58335,15159,58336;s54675;
15803;0;0;0;Горовца ул.;;2761405;5386556;15391,15802;s15803;
15804;0;0;0;;;2761550;5386542;15354,15353,14545;s15804;
111233;0;0;0;Городок;;2775932;5396349;111250,111247;s111233;
111250;0;0;0;;;2775966;5396382;111233,111251;s111250;
132136;0;0;0;;;2758934;5401786;111288,132141;s132136;
132317;0;0;0;;;2784905;5398287;132318;s132317;
132318;0;0;0;;;2784892;5398267;132317,132319,132316;s132318;
132325;0;0;0;;;2786275;5396106;132327,132323,111308;s132325;
133119;0;0;0;;;2775365;5383002;16060,16050;s133119;
133181;0;0;0;;;2747162;5393037;16233,16235;s133181;
16003;0;0;0;;;2767931;5392595;69035;s16003;
16018;0;0;0;;;2767978;5392383;69035,14411;s16018;
14691;0;0;0;Городской вал;;2755048;5390095;14690,73579,16239;s14691;
14690;0;0;0;Городской вал ул.;;2754951;5390081;14691,15599;4; 
71974;0;0;0;Госпиталь инвалидов ВОВ;;2768353;5400135;16028,16027;s71974;
73943;0;0;0;Гост. Виктория;;2752745;5392113;15039,15112,14533;s73943;
73933;0;0;0;Гост. Минск;;2755051;5389670;15868,15869,15920;s73933;
132266;0;0;0;Грива;;2809178;5380055;132265,132050;s132266;
132192;0;0;0;Грини;;2736575;5412070;132193,132191;s132192;
132193;0;0;0;;;2736505;5412035;132192,132226;s132193;
15938;0;0;0;Грицевца ул.;;2761618;5388744;15939,73536;s15938;
15939;0;0;0;;;2761698;5388696;15938,58352;s15939;
14932;0;0;0;Громова;;2744779;5385468;14986,14978,14944;s14932;
14945;0;0;0;Громова ул.;;2744594;5385404;14986,14978,14931;s14945;
14978;0;0;0;;;2744581;5385492;14945,14932,14985;s14978;
133330;0;0;0;Грушевка;;2751467;5388666;15672,15204,15205,15673;s133330;
200012;0;0;0;Грушевская;;2751020;5388056;14815,15202;s200012;
14815;0;0;0;Грушевская ул.;;2751040;5388030;200012,14717;s14815;
132042;0;0;0;Гудовичи;;2802624;5376693;132043,132040;s132042;
132043;0;0;0;;;2802643;5376748;132042,132044;s132043;
132277;0;0;0;Гузгаловка;;2782459;5377946;132278,132279;s132277;
132278;0;0;0;;;2782536;5377966;132277,132027,132022;s132278;
14903;0;0;0;Гурского ул.;;2748399;5389299;15165,15164,15216;s14903;
15131;0;0;0;;;2748522;5389393;15165;s15131;
15165;0;0;0;;;2748558;5389346;15131,14903,15130;s15165;
14686;0;0;0;Гусовского ул.;;2751287;5390779;14577,15123;s14686;
15123;0;0;0;;;2751151;5390761;14686,15124,14685;s15123;
111213;0;0;0;д. Колодищи;;2778416;5394965;111214,111216;s111213;
111214;0;0;0;;;2778275;5394995;111213,111248,111211;s111214;
111248;0;0;0;;;2778171;5394914;111214,111215,111234;s111248;
111308;0;0;0;д. Старина;;2784253;5394902;111309,132325;s111308;
111309;0;0;0;;;2784192;5394861;111308,111307;s111309;
16111;0;0;0;д/о На Ростанях;;2776682;5379778;16054,132407,132333;s16111;
132165;0;0;0;д/о Театральный;;2767165;5405682;132166,132163;s132165;
132166;0;0;0;;;2767113;5405657;132165,132167;s132166;
54352;0;0;0;д/с Калиновского (высадка пасс.);;2764224;5394238;54322,14353;s54352;
69175;0;0;0;д/с Серова;;2755437;5385067;15068;s69175;
16177;0;0;0;Дачи;;2765817;5377170;16178,16134;s16177;
16178;0;0;0;;;2765893;5377124;16177,143045;s16178;
73798;0;0;0;;;2770057;5400535;73800,16033;s73798;
73800;0;0;0;;;2770017;5400518;73798,72785,16034;s73800;
132340;0;0;0;Дачи "Дружба";;2787558;5381094;132338,132026,132330;s132340;
132302;0;0;0;Дачи "Мотор";;2778082;5372719;132303,132297,132304;s132302;
132303;0;0;0;;;2778030;5372693;132302;s132303;
132304;0;0;0;Дачи "Ромашка";;2777636;5373328;132305,132302;s132304;
132305;0;0;0;;;2777575;5373343;132304,132300;s132305;
14482;0;0;0;Дворец борьбы;;2762828;5394647;14483,14484,69223;s14482;
14483;0;0;0;;;2762585;5394738;14482,14481;s14483;
14434;0;0;0;Дворец легкой атлетики;;2770523;5395065;14435,14374,111246;s14434;
14435;0;0;0;;;2770517;5395103;14434,14437;s14435;
15186;0;0;0;Дворец Молодежи;;2754436;5392542;15187,15185,15039;s15186;
15187;0;0;0;;;2754542;5392519;15186,15188,15007;s15187;
15188;0;0;0;;;2754615;5392412;15187,14961;s15188;
111345;0;0;0;Дегтяревка;;2737407;5388558;71983,111344;s111345;
15446;0;0;0;Денисовская ул.;;2756841;5387435;15550,14726;s15446;
15550;0;0;0;;;2756903;5387520;15446,15445;s15550;
131002;0;0;0;Детсад;;2766697;5400421;131005,131007;s131002;
131005;0;0;0;;;2766703;5400408;131002,131001;s131005;
14977;0;0;0;;;2745131;5385198;14987,14986;s14977;
14579;0;0;0;Детская б-ца;;2763356;5386198;14708,149028;s14579;
14708;0;0;0;;;2763470;5386136;14579,15705,14588;s14708;
15092;0;0;0;;;2753784;5384985;15097,15106,15096;s15092;
15097;0;0;0;;;2753723;5385082;15092,15105;s15097;
15106;0;0;0;;;2753607;5384938;15092,15091;s15106;
16029;0;0;0;Детская п-ка;;2768495;5399880;16030,16028,16024;s16029;
16030;0;0;0;;;2768634;5399876;16029,16031;s16030;
15078;0;0;0;Детский озд. лагерь "Лидер";;2743922;5395128;15082,15079,16107;s15078;
15082;0;0;0;;;2743954;5395109;15078,15075;s15082;
132382;0;0;0;Дехань;;2800579;5385926;132384,73752,111376;s132382;
15642;0;0;0;Диалог кафе;;2745573;5386671;15644,15643;s15642;
15644;0;0;0;;;2745714;5386738;15642,15641;s15644;
132212;0;0;0;Довборово;;2735604;5420728;132213,132210;s132212;
132213;0;0;0;;;2735554;5420764;132212,132216;s132213;
132216;0;0;0;Довборово-1;;2737107;5421953;132217,132213;s132216;
132217;0;0;0;;;2737174;5421994;132216,132218;s132217;
14735;0;0;0;Долгобродская ул.;;2762373;5388587;14779,14778;s14735;
14779;0;0;0;;;2762109;5388518;15349,14735,15350;s14779;
54327;0;0;0;;;2761914;5388566;54329,15349;s54327;
54329;0;0;0;;;2761890;5388566;54327,15811;s54329;
58352;0;0;0;;;2761787;5388628;15811,15939,15943;s58352;
15150;0;0;0;Дом ветеранов ВОВ;;2756532;5390480;15179,15864;s15150;
15179;0;0;0;;;2756590;5390466;15150,15862;s15179;
16250;0;0;0;Дом правосудия;;2749101;5385961;16251,72435;82; 
16251;0;0;0;Дом Правосудия;;2749118;5385995;16250,143037,73464;s16251;
14605;0;0;0;Домбровка-3;;2743733;5392046;14603,15858,147007;s14605;
16106;0;0;0;Домики;;2745790;5398669;16107,16105;s16106;
16107;0;0;0;;;2745731;5398592;16106,71999,15078;s16107;
16211;0;0;0;Дорошевича;;2758679;5391961;16216,73201;s16211;
16216;0;0;0;;;2758793;5392025;16211,15889;s16216;
132169;0;0;0;Дофаренция;;2763276;5405797;132170,132168;s132169;
132170;0;0;0;;;2763208;5405763;132169,132141,132171;s132170;
15282;0;0;0;Дражня дс;;2764932;5388622;15285,14507;s15282;
132052;0;0;0;Драчково (разв. кольцо);;2808089;5382447;132053,132421,132050;s132052;
15075;0;0;0;Дрозды вдхр;;2744805;5395004;15076,15082;s15075;
15076;0;0;0;;;2744911;5394945;15075,15046,58376;s15076;
15914;0;0;0;Дружная дс;;2754618;5388936;73075,15912,15275;21о; 
15917;0;0;0;;;2754865;5388901;71378,73077,15894;21; 
71378;0;0;0;;;2754801;5388916;15917,73075;21п; 
73075;0;0;0;;;2754725;5388901;71378,15914,15918;s73075;
73076;0;0;0;;;2754946;5388839;73077,15903;s73076;
73077;0;0;0;;;2754937;5388857;73076,15917;s73077;
132371;0;0;0;Дружный;;2790313;5362759;132372,132370,132373;s132371;
132372;0;0;0;;;2790236;5362764;132371;s132372;
132369;0;0;0;Дружный-2;;2790390;5362061;132370,132367;s132369;
132370;0;0;0;;;2790433;5362097;132369,132371;s132370;
14354;0;0;0;ДС Калиновского;;2764331;5394366;58345,14353;s14354;
15274;0;0;0;дс Мясникова;;2754228;5389284;15775,68833,15944;s15274;
14850;0;0;0;ДС Одоевского;;2748089;5390165;15562,15563;s14850;
14386;0;0;0;ДС Уручье-2;;2769473;5393224;69144,14404,14407;95; 
15773;0;0;0;дс Чижовка-1;;2764167;5383962;15772,15505,15771;s15773;
111270;0;0;0;Дубовляны;;2753972;5399660;111278,111275;s111270;
111278;0;0;0;;;2753887;5399702;111270,111272;s111278;
111272;0;0;0;Дубовляны-1;;2754372;5400020;111278,111277;s111272;
111273;0;0;0;Дубовляны-2;;2755551;5400027;111277,111274;s111273;
111277;0;0;0;;;2755516;5400071;111273,111272;s111277;
15683;0;0;0;Дубравинская ул.;;2750990;5387709;15697,15696;s15683;
15697;0;0;0;;;2751111;5387708;15683,14718,14717;s15697;
132117;0;0;0;Дудичи;;2766498;5358545;132115;s132117;
132375;0;0;0;Дукора;;2793532;5366910;132376,132374,132378;s132375;
132376;0;0;0;;;2793626;5366916;132375;s132376;
